date,open,high,low,close,volume
2014/1/16,2116.58,2129.37,2108.03,2117.79,7257.95
2014/1/17,2111.3,2111.69,2094.32,2098.12,6716.35
2014/1/20,2094.9,2099.16,2076.99,2083.74,5610.57
2014/1/21,2084.54,2107.75,2084.54,2101.61,5966.57
2014/1/22,2103.34,2147.75,2102.24,2147.14,9848.5
2014/1/23,2143.53,2147.97,2133.77,2137.07,8393.07
2014/1/24,2132.33,2156.81,2128.96,2149.88,9263.25
2014/1/27,2139.26,2139.88,2123.9,2127.76,8858.6
2014/1/28,2131.02,2142.3,2121.14,2133.34,7230.88
2014/1/29,2137.19,2147,2134.66,2145.24,7365.15
2014/1/30,2141.07,2141.07,2125.93,2127.62,6237.51
2014/2/7,2116.36,2139.84,2108.38,2139.6,7328.95
2014/2/10,2145.36,2185.24,2145.36,2183.23,12385.32
2014/2/11,2183.34,2209.53,2179.48,2201.78,14174.79
2014/2/12,2201.94,2209.39,2194.29,2208.39,12591.57
2014/2/13,2205.23,2221.97,2194.8,2196.35,14613.29
2014/2/14,2195.22,2215.15,2193.02,2214.8,11114.18
2014/2/17,2224.29,2236.48,2216.77,2235.39,13983.86
2014/2/18,2234.06,2234.06,2212.05,2218.26,14234.13
2014/2/19,2216.02,2253.87,2209.98,2242.94,15094
2014/2/20,2253.84,2280.18,2236.54,2238.97,15670.79
2014/2/21,2231.41,2232.58,2196.5,2212.64,11741.14
2014/2/24,2197.94,2197.94,2155.18,2173.93,12306.83
2014/2/25,2174.57,2185.42,2121.52,2129.57,13953.79
2014/2/26,2121.63,2137.41,2108.91,2137,10959.88
2014/2/27,2141.04,2165.49,2131.92,2143.46,13173.22
2014/2/28,2136.41,2155.12,2115.71,2152.8,11123.84
2014/3/3,2148.37,2175.81,2143.12,2172.57,12696.76
2014/3/4,2165.1,2171.27,2146.19,2168.58,11554.11
2014/3/5,2170.5,2172.07,2146.14,2149.18,10740.03
2014/3/6,2145.98,2162.55,2126.03,2156.02,10886.29
2014/3/7,2154.77,2176.98,2146.54,2154.35,10345.53
2014/3/10,2138.01,2138.41,2089.11,2092.75,11524.36
2014/3/11,2087.87,2102.2,2078.63,2094.91,9244.68
2014/3/12,2089.77,2105.32,2066.88,2091.31,10112.03
2014/3/13,2094.47,2124.25,2090.03,2113.71,10078.95
2014/3/14,2102.91,2112.48,2084.24,2098.23,8760.45
2014/3/17,2104.13,2119.25,2092.9,2118.51,8606.32
2014/3/18,2121.19,2130.27,2115.04,2120.07,9650.41
2014/3/19,2114.59,2116.94,2096.19,2116.46,9494.81
2014/3/20,2111.72,2126.05,2086.42,2086.92,11001.12
2014/3/21,2080.84,2148.91,2079.16,2143.94,14405.41
2014/3/24,2147.31,2171.57,2139.35,2163.4,14731.96
2014/3/25,2160.28,2177.31,2154.14,2164.42,13137.36
2014/3/26,2167.88,2172.08,2154.29,2160.61,10236.12
2014/3/27,2157.62,2171.47,2138.64,2142.68,11889.41
2014/3/28,2142.96,2156.92,2130.79,2137.55,12127.94
2014/3/31,2138.95,2144.29,2119.24,2128.79,9407.26
2014/4/1,2126.36,2146.99,2123.3,2143.58,8313.31
2014/4/2,2145.65,2157.58,2142.83,2155.7,10245.79
2014/4/3,2160.45,2163.1,2133.11,2139.69,10842.98
2014/4/4,2133.23,2156.87,2130.78,2155.53,8299.25
2014/4/8,2151.02,2201.36,2149.3,2196.98,13315.46
2014/4/9,2199.46,2207.94,2194.17,2204.21,10505.8
2014/4/10,2204.89,2247.69,2196.68,2234.69,15649.42
2014/4/11,2230.55,2239.27,2219.87,2230.74,13150.2
2014/4/14,2227.43,2234.84,2216.13,2231.81,10177.63
2014/4/15,2225.88,2225.88,2196.73,2200.36,10728.27
2014/4/16,2195.74,2211.34,2190.44,2204.09,8917.18
2014/4/17,2208.11,2209.95,2194.18,2197.5,8971.29
2014/4/18,2189.72,2198.31,2178.92,2196.33,8797.38
2014/4/21,2183.97,2201.95,2162.27,2162.9,9614.85
2014/4/22,2159.69,2171.09,2143.43,2170.21,9846.63
2014/4/23,2165.21,2173.9,2155.82,2164.51,7836.78
2014/4/24,2161.12,2173.29,2152.75,2153.63,7802.6
2014/4/25,2157.32,2162.65,2131.12,2132.11,9283.57
2014/4/28,2128.79,2131.59,2094.03,2097.56,8956.12
2014/4/29,2095.9,2116.59,2091.36,2115.18,7603.71
2014/4/30,2115.29,2124.76,2111.22,2121.41,7430.41
2014/5/5,2117.02,2124.2,2101.48,2122.48,7975.92
2014/5/6,2119.22,2134.4,2116.31,2123.19,7446.54
2014/5/7,2118.06,2119.63,2102.67,2104.39,7413.32
2014/5/8,2100.99,2132.56,2099.77,2109.82,7769.17
2014/5/9,2111.11,2115.27,2095.18,2105.51,7607.71
2014/5/12,2117.89,2152.02,2111.24,2149.25,11543.33
2014/5/13,2151.57,2157.86,2139.53,2147.08,9701.61
2014/5/14,2145.55,2153.22,2138.69,2144.09,7187.68
2014/5/15,2140.38,2143.46,2117.79,2120,7562.53
2014/5/16,2118.55,2122.9,2107.11,2121.56,6620.45
2014/5/19,2117.91,2118.17,2089.62,2099.24,6520.77
2014/5/20,2106.24,2112.81,2096.72,2102.33,6121.68
2014/5/21,2095.18,2120.23,2084.44,2119.97,6168.91
2014/5/22,2118.09,2137.75,2113.52,2116.05,7455.18
2014/5/23,2114.82,2129.96,2112.3,2129.96,6335.13
2014/5/26,2137.79,2141.32,2130.52,2137.21,7015.67
2014/5/27,2135.45,2140.07,2128.19,2130.01,6748.51
2014/5/28,2130.02,2149.04,2124.54,2146.5,8118.93
2014/5/29,2148.19,2153.69,2134.98,2136.41,8107.03
2014/5/30,2136.2,2143.11,2126.71,2135.09,7494.44
2014/6/3,2135.07,2145.99,2133.14,2134.19,7139.18
2014/6/4,2133.87,2134.39,2107.56,2120.04,7226.44
2014/6/5,2114.37,2137.67,2110.93,2136.81,6783.95
2014/6/6,2136.8,2137.53,2117.14,2125.33,6591.28
2014/6/9,2120.06,2141.39,2118.24,2125.91,6469.14
2014/6/10,2128.74,2149.26,2121.59,2149.02,7951.04
2014/6/11,2145.44,2153.35,2141.57,2151.56,7432.33
2014/6/12,2148.07,2153.88,2142.18,2148.22,8154.21
2014/6/13,2145.58,2171.2,2144.97,2168.18,9700.67
2014/6/16,2168.15,2185.65,2166.86,2184.24,9580.6
2014/6/17,2178.46,2178.46,2161.89,2164.04,8764.54
2014/6/18,2161.6,2164.28,2148.35,2152.32,8707.98
2014/6/19,2151.39,2156.25,2112.61,2118.97,9274.73
2014/6/20,2108.12,2122.51,2105.07,2122.01,6704.12
2014/6/23,2121.55,2128.99,2118.11,2119.62,7033.65
2014/6/24,2118.93,2130.53,2116.88,2129.72,7107.28
2014/6/25,2126.04,2126.24,2113.39,2120.91,6739.41
2014/6/26,2121.07,2136.86,2120.68,2134.67,8079.91
2014/6/27,2127.54,2140.21,2120.36,2132.35,9743.69
2014/6/30,2134.56,2148.97,2134.47,2144.75,9646.64
2014/7/1,2147.8,2149.27,2138.01,2146.88,9829.75
2014/7/2,2145.93,2157.58,2140.23,2156.35,10937.98
2014/7/3,2148.15,2163.91,2144.42,2160.32,12266.09
2014/7/4,2159.4,2162.25,2150.84,2156.25,10482.38
2014/7/7,2154.94,2161.16,2147.31,2156.79,9697.38
2014/7/8,2154.91,2161.48,2143.42,2161.05,9484.29
2014/7/9,2158.54,2159.41,2133.34,2134.41,11306.37
2014/7/10,2132.24,2141.64,2130.55,2134.06,9775.39
2014/7/11,2129.36,2148.15,2128.46,2143.1,10494.05
2014/7/14,2143.93,2164.49,2140.94,2163.76,11490.92
2014/7/15,2162.99,2167.68,2156.48,2167.68,12423.47
2014/7/16,2165.56,2173.07,2158.48,2164.47,13690.34
2014/7/17,2159.87,2159.87,2142.33,2152.2,10426.98
2014/7/18,2143.71,2164.41,2142.15,2155.83,10645.39
2014/7/21,2154.47,2158.72,2145.44,2151.01,9373.43
2014/7/22,2146.82,2175.77,2146.1,2173.03,12299.68
2014/7/23,2171.69,2186.4,2169.63,2176.21,13696.94
2014/7/24,2177.42,2207.13,2177.42,2204.09,16530.21
2014/7/25,2207.93,2227.34,2205.82,2226.7,14212.71
2014/7/28,2235.77,2284.28,2235.77,2280.54,23565.74
2014/7/29,2282.51,2296.8,2274.37,2285.96,19973.34
2014/7/30,2280.69,2297.88,2279.71,2283.92,18449.94
2014/7/31,2282.13,2305.81,2276.17,2305.21,16436.62
2014/8/1,2297.45,2323.28,2287.43,2288.12,19109.02
2014/8/4,2293.1,2328.79,2289.77,2328.02,17378.3
2014/8/5,2329.38,2331.71,2310.7,2324.43,17505.11
2014/8/6,2316.1,2328.57,2296.15,2321.81,17739.62
2014/8/7,2320.97,2325.04,2288.5,2290.5,17487.85
2014/8/8,2291.61,2303.01,2283.06,2297.62,13490.02
2014/8/11,2302.87,2330.68,2301.67,2329.3,15015.72
2014/8/12,2327.24,2327.54,2313.88,2326,15443.29
2014/8/13,2327.52,2335.7,2305.74,2327.17,17745.05
2014/8/14,2325.76,2335.56,2307.71,2309.89,16966.51
2014/8/15,2310.7,2335.49,2306.5,2331.12,14964.78
2014/8/18,2334.37,2347.15,2332.53,2344.41,16345.83
2014/8/19,2347.43,2351.29,2332.29,2350.57,17728.54
2014/8/20,2346.72,2354.34,2338.52,2345.15,16716.98
2014/8/21,2344.47,2345.02,2315.26,2334.99,16519.56
2014/8/22,2333.43,2348.46,2329.54,2345.83,15969.55
2014/8/25,2346.14,2346.68,2326.19,2333.8,16171.49
2014/8/26,2329.62,2337.45,2303.77,2310.58,16298.48
2014/8/27,2310.52,2320.58,2307.34,2313.03,12050.56
2014/8/28,2314.1,2323.5,2297.66,2298.62,12384.73
2014/8/29,2301.93,2322.56,2295.93,2320.99,10486.33
2014/9/1,2324.06,2340.94,2321.46,2340.12,12869.04
2014/9/2,2344.5,2373.73,2338.93,2372.2,19166.07
2014/9/3,2374.66,2397.91,2374.36,2395.89,21190.83
2014/9/4,2397.38,2415.93,2390.27,2415.05,19895.36
2014/9/5,2419.71,2436.77,2415.65,2435.57,21256.14
2014/9/9,2437.66,2441.3,2424.49,2435.66,19645.14
2014/9/10,2427.2,2430.82,2414.54,2427.04,18929.12
2014/9/11,2424.34,2453.52,2412.63,2420.01,22146.28
2014/9/12,2416.51,2441.27,2410.67,2441.27,19291.03
2014/9/15,2439.41,2450.14,2430.39,2448.77,21441.81
2014/9/16,2450.75,2458.04,2401.35,2404.18,30184.8
2014/9/17,2406.74,2417.25,2389.71,2416.01,21031.25
2014/9/18,2411.74,2428.59,2405.54,2424.44,18860.02
2014/9/19,2421.34,2440.87,2413.52,2438.64,17411.48
2014/9/22,2432.43,2432.43,2391.4,2397.16,17514.2
2014/9/23,2396.37,2419.89,2396.3,2417.99,15627.63
2014/9/24,2410.14,2455.71,2405.56,2453.42,22177.07
2014/9/25,2463.18,2476.04,2446.3,2455.01,22504.13
2014/9/26,2448.91,2460.26,2439.12,2457.74,17436.56
2014/9/29,2464.03,2473.81,2456.51,2468.17,19961.48
2014/9/30,2471.98,2476.32,2464.55,2474.59,19326.78
2014/10/8,2479.52,2494.5,2464.53,2494.5,20395.22
2014/10/9,2495.62,2503.51,2478.17,2501.48,23531.3
2014/10/10,2492.43,2498.26,2476.04,2485.99,22420.42
2014/10/13,2477.46,2477.96,2450.98,2477.08,20042.61
2014/10/14,2473.68,2492.28,2459.46,2470.24,19648.19
2014/10/15,2468.94,2486.29,2454.4,2485.09,20245.92
2014/10/16,2471.94,2501.92,2463.85,2467.12,24780.11
2014/10/17,2463.23,2471.42,2421.32,2451.04,21166.75
2014/10/20,2456.16,2468.19,2450.26,2467.35,15953.03
2014/10/21,2465.57,2472.55,2447.29,2449.5,16829.13
2014/10/22,2449.05,2462.58,2433.72,2435.75,15236.04
2014/10/23,2431.3,2439.29,2405.13,2410.47,16230.29
2014/10/24,2411.17,2423.51,2404.4,2410.31,13173.83
2014/10/27,2401.15,2401.29,2386.78,2397.92,12987.29
2014/10/28,2401.69,2448.06,2401.69,2447.63,17809.87
2014/10/29,2453.79,2493.56,2449.57,2484.54,26504.35
2014/10/30,2483.34,2510,2477.07,2503.5,29413.95
2014/10/31,2505.72,2537.68,2496.61,2534.07,32534.43
2014/11/3,2539.39,2551.42,2531.88,2544.32,29816.62
2014/11/4,2542.46,2549.78,2530.86,2545.04,30849.87
2014/11/5,2546.6,2548.89,2529.13,2533.11,26313.85
2014/11/6,2533.51,2541.17,2514.74,2540.09,22159.5
2014/11/7,2542.19,2570.04,2520.74,2532.03,29077.63
2014/11/10,2551.42,2590.84,2542.55,2590.33,30017.08
2014/11/11,2600.81,2627.09,2561.33,2586.22,41117.6
2014/11/12,2570.37,2612.65,2560.1,2612.18,25228.48
2014/11/13,2612.75,2626.17,2588.04,2602.9,29450.41
2014/11/14,2594.88,2598.13,2572.95,2595.8,22013.06
2014/11/17,2625.28,2627.26,2588.99,2590.63,21525.68
2014/11/18,2590.81,2593.81,2565.2,2572.09,20077.49
2014/11/19,2567.66,2577.43,2557.7,2566.4,18597.11
2014/11/20,2558.3,2574.13,2552.2,2568.14,16523.86
2014/11/21,2568.12,2605.44,2561.8,2603.94,21177.96
2014/11/24,2623.58,2666.81,2613.07,2652.23,36278.13
2014/11/25,2651.3,2689.27,2646.13,2688.44,31297.37
2014/11/26,2693.77,2727.84,2691.46,2727.08,33625.69
2014/11/27,2738.67,2755.5,2721.59,2754.54,36341.11
2014/11/28,2753.65,2809.99,2745.71,2809.63,46512.21
2014/12/1,2818.99,2849.53,2795.06,2806.94,44605.79
2014/12/2,2794,2909.05,2791.77,2894.5,43710.11
2014/12/3,2899.89,2958.15,2863.3,2911.24,56120.35
2014/12/4,2915.39,3038.3,2903.78,3037.19,53158.42
2014/12/5,3065.69,3119.86,2946.61,3077.51,63928.97
2014/12/8,3046.14,3186.81,3016.76,3164.31,58644.77
2014/12/9,3135.13,3239.02,2969.34,2992.12,77039.43
2014/12/10,2991.78,3086.91,2940.91,3079.85,51185.42
2014/12/11,3050.75,3106.71,3029.95,3064.69,48152.39
2014/12/12,3068.48,3103.34,3053.37,3077.75,40858.07
2014/12/15,3060.19,3100.83,3028.07,3093.68,39932.98
2014/12/16,3094.11,3165.66,3083.68,3165.27,45310.2
2014/12/17,3176.25,3223.23,3135.77,3206.9,54159.31
2014/12/18,3208.78,3237.01,3174.51,3203.11,43506.9
2014/12/19,3198.44,3266.19,3162.06,3256.75,52003.68
2014/12/22,3278.49,3342.37,3238.04,3276.89,67826.84
2014/12/23,3232.36,3286.74,3170.07,3177.37,43712.6
2014/12/24,3184.29,3196.15,3074.57,3114.07,37629.88
2014/12/25,3135.01,3219.91,3111.25,3219.06,37642.29
2014/12/26,3224.8,3315.27,3210.23,3308.39,45997.4
2014/12/29,3366.18,3378.06,3276.32,3319.48,50927.38
2014/12/30,3311.91,3342.88,3279.92,3317.14,39727.78
2014/12/31,3324.27,3394.32,3308.07,3389.4,40553.5
2015/1/5,3414.56,3530.79,3409.52,3511.05,53061.89
2015/1/6,3490.35,3557,3461.34,3512.07,50103.75
2015/1/7,3486,3536.66,3470.8,3535.68,39125.59
2015/1/8,3533.59,3543.7,3442.31,3451.11,37048.61
2015/1/9,3433.77,3568.17,3423.83,3442.66,40976.89
2015/1/12,3414.08,3432,3344.19,3383.84,32146.85
2015/1/13,3377.78,3415.39,3368.11,3390.07,23035.15
2015/1/14,3397.46,3424.94,3346.65,3376.55,23986.64
2015/1/15,3378.27,3497.01,3360.85,3496.35,28197.96
2015/1/16,3503.85,3563.48,3500.58,3538.42,33945.94
2015/1/19,3342.13,3418.33,3243.1,3265.34,40004.44
2015/1/20,3263.44,3342.82,3248.49,3324.75,35652.38
2015/1/21,3341.59,3496.98,3330.29,3482.88,41041.66
2015/1/22,3486.77,3513.08,3451.69,3503.56,35279.96
2015/1/23,3518.02,3570.26,3487.77,3512.43,36566.26
2015/1/26,3507.71,3547.11,3480.49,3545.41,31675.79
2015/1/27,3552.42,3552.83,3447.79,3513.67,37396.24
2015/1/28,3485.04,3515.62,3452.41,3464.06,30147.66
2015/1/29,3414.92,3444.14,3388.93,3418.43,27417.43
2015/1/30,3430.46,3445.93,3363.81,3363.87,25796.37
2015/2/2,3298.48,3326.79,3271.57,3277.59,25051.54
2015/2/3,3306.81,3361.27,3279.08,3358.08,24785.22
2015/2/4,3366.39,3393.89,3322.6,3325.73,24863.1
2015/2/5,3406.73,3406.73,3285.44,3286.19,30574.58
2015/2/6,3268.89,3278.83,3198.39,3222.52,24637.39
2015/2/9,3209.49,3267.84,3194.35,3242.71,20582.5
2015/2/10,3237.83,3292.03,3231.28,3291.49,19354.28
2015/2/11,3295.88,3317.56,3288.78,3308.38,17255.63
2015/2/12,3308.65,3333.66,3283.71,3324.88,19418.84
2015/2/13,3338.97,3391.85,3334.73,3356.82,26093.98
2015/2/16,3359.25,3383.1,3348.46,3376.28,22351.68
2015/2/17,3385.23,3411.31,3385.11,3402.06,22789.37
2015/2/25,3412.12,3412.96,3369.21,3383.19,23300.01
2015/2/26,3376.14,3458.58,3355.15,3456.2,30086.93
2015/2/27,3454.59,3483.7,3448.44,3468.7,29870.5
2015/3/2,3492.24,3496.49,3456.46,3495.99,34586
2015/3/3,3476.45,3476.45,3416.39,3419.14,38133.32
2015/3/4,3420.34,3443.83,3405.88,3436.38,29313.75
2015/3/5,3420.14,3422.81,3375.55,3403.72,32015.28
2015/3/6,3403.26,3423.1,3389.05,3396.05,28240.74
2015/3/9,3378.31,3465.96,3351.05,3460.38,32103.79
2015/3/10,3446.36,3468.2,3433.72,3443.15,28534.2
2015/3/11,3446.85,3484.1,3435.16,3448.22,28252.87
2015/3/12,3473.35,3520.86,3458.26,3509.6,35664.69
2015/3/13,3520.3,3553.63,3512.51,3534.33,32788.27
2015/3/16,3553.51,3614.52,3538.69,3614.52,39836.4
2015/3/17,3635.86,3672.19,3625.55,3670.92,51999.56
2015/3/18,3678.97,3749.5,3671.96,3749.12,54451.9
2015/3/19,3747.77,3773.68,3717.1,3754.32,53667.59
2015/3/20,3759.39,3806.95,3740.76,3791.11,51603.61
2015/3/23,3815.07,3865.59,3810.16,3865.05,53510.79
2015/3/24,3870.12,3894.62,3773.69,3868.9,63855.91
2015/3/25,3857.89,3870.73,3809.19,3836.66,52114.28
2015/3/26,3816.91,3885.6,3788.6,3859.13,48763.78
2015/3/27,3863.38,3888.89,3832.51,3868.52,40827.43
2015/3/30,3889.05,3978.67,3889.05,3968.83,56380.05
2015/3/31,4007.09,4020.32,3916.84,3928.24,56094.5
2015/4/1,3928.7,4000.96,3922.25,3993.82,44687.6
2015/4/2,4012.11,4020.24,3957.66,4010.05,47853.63
2015/4/3,3986.51,4050.6,3974.8,4050.1,47223.23
2015/4/7,4087.4,4152.81,4079.3,4152.51,56965.19
2015/4/8,4168.43,4193.35,4091.89,4187.66,61711.17
2015/4/9,4199.55,4210.3,4088.08,4148.37,58383.54
2015/4/10,4137.77,4234.28,4118.66,4227.93,48230.55
2015/4/13,4267.05,4325.25,4250.83,4318.56,58952.67
2015/4/14,4321.43,4366.65,4286.02,4332.72,60497.26
2015/4/15,4332.78,4374.41,4262.84,4278.58,61004.07
2015/4/16,4248.95,4395.15,4223.21,4394.65,54894.81
2015/4/17,4457.58,4523.47,4441.24,4492.08,69946.06
2015/4/20,4506.89,4564.26,4391.06,4418.9,85480.31
2015/4/21,4413.77,4499.72,4388.82,4498.93,63311.83
2015/4/22,4510.4,4610.52,4503.16,4608.74,67884.85
2015/4/23,4625.47,4656.91,4567.08,4625.56,66596.07
2015/4/24,4564.19,4627.51,4524.46,4603.65,62706.8
2015/4/27,4654.25,4746.55,4654.25,4744.09,66976.9
2015/4/28,4744.29,4791.53,4645.19,4690.63,76618.88
2015/4/29,4658.99,4715.29,4609.03,4690.78,51854.27
2015/4/30,4697.5,4722.95,4653.21,4653.83,52527.66
2015/5/4,4653.51,4701.97,4596.97,4694.55,49262.73
2015/5/5,4693.9,4703.37,4486.49,4503.74,57133.69
2015/5/6,4517.36,4585.12,4386.74,4430.75,48019.93
2015/5/7,4397.83,4414.5,4303.64,4308.05,39270.34
2015/5/8,4350.89,4407.31,4294.16,4406.32,39629.23
2015/5/11,4432.71,4541.25,4387.04,4539.89,48688.9
2015/5/12,4549.03,4611.83,4523.34,4610.69,52014.66
2015/5/13,4611.85,4625.73,4548.94,4583.85,50891.76
2015/5/14,4580.74,4606.84,4534.66,4586.33,44725.21
2015/5/15,4574.14,4574.14,4481.5,4512.17,43690.21
2015/5/18,4479.73,4528.41,4461.49,4485.04,37736.8
2015/5/19,4487.38,4626.68,4487.38,4625.79,43441.69
2015/5/20,4644.1,4733.39,4640.97,4655.56,51166.85
2015/5/21,4666.19,4743.66,4646.99,4742.56,46290.6
2015/5/22,4800.84,4878.13,4777.75,4877.43,65283.41
2015/5/25,4880.15,5042.36,4876.77,5041.44,68057.27
2015/5/26,5084.49,5143.87,5004.92,5143.05,70269.3
2015/5/27,5166.04,5192.7,5086.78,5175.5,67909.69
2015/5/28,5177.6,5222.4,4832.2,4838.53,78031.47
2015/5/29,4820.84,4919.89,4640.42,4829.13,60901.49
2015/6/1,4851.36,5057,4832.39,5056.19,59135.82
2015/6/2,5072.85,5142.71,5023.31,5141.62,62167.63
2015/6/3,5156.05,5174.87,5049.54,5141.18,60956.08
2015/6/4,5144.27,5181.16,4865.99,5180.26,67234.07
2015/6/5,5252.7,5289.86,5129.02,5260.25,77025.42
2015/6/8,5283.93,5390.93,5233.86,5375.18,85238.38
2015/6/9,5390.14,5391.49,5282.01,5356.01,72824.25
2015/6/10,5288.45,5408.71,5238.38,5347.74,59554.22
2015/6/11,5342.89,5364.97,5289.74,5363.96,56280.52
2015/6/12,5386.61,5423.25,5344.69,5410.86,62399.52
2015/6/15,5419.33,5421.84,5287.79,5302.77,63661.35
2015/6/16,5241.41,5267.87,5070.96,5118.54,54940.21
2015/6/17,5121.92,5219.77,4993.13,5203.27,53530.42
2015/6/18,5176.69,5201.82,5006.91,5011.62,50624.37
2015/6/19,4911.45,4968.29,4687.54,4689.56,45107.36
2015/6/23,4682.56,4794.38,4466.41,4792.86,47169.6
2015/6/24,4822.36,4913.96,4767.68,4912.22,54162.7
2015/6/25,4934.96,4944.61,4696.03,4742.38,57133.06
2015/6/26,4608.3,4668.44,4335.88,4391.91,56291.79
2015/6/29,4493.31,4501.36,4059.1,4245.47,67138.74
2015/6/30,4196.84,4482.79,4030.41,4479.9,70666.12
2015/7/1,4413.66,4521.48,4234.82,4245.66,59699.89
2015/7/2,4250.6,4273.3,3974.56,4098.08,58408.25
2015/7/3,3973.04,4112.85,3801.7,3861.59,54552.02
2015/7/6,4163.38,4163.38,3827.17,3956,82834.91
2015/7/7,3829.06,3930.04,3756.94,3905.94,69749.95
2015/7/8,3633.81,3772.4,3585.59,3675.64,67973.44
2015/7/9,3597.84,3928.47,3535.59,3887.31,65454.38
2015/7/10,3884.79,4149.03,3853.25,4063.43,58475.32
2015/7/13,4105.94,4222.59,4042.76,4159.78,64093.45
2015/7/14,4147.08,4227.8,4039.46,4111.76,66833.94
2015/7/15,4059.87,4101.19,3920.22,3987.93,59947.01
2015/7/16,3938.61,4062.64,3865.12,4005.75,49066.64
2015/7/17,4014.38,4184.99,3996.07,4146.03,48018.79
2015/7/20,4136.6,4213.13,4114.24,4182.64,53777.41
2015/7/21,4127.88,4234.81,4099.54,4209.51,50334.32
2015/7/22,4187.22,4235.44,4150.06,4218.31,51969.99
2015/7/23,4214.34,4329.96,4210.87,4320.84,56225.44
2015/7/24,4321.69,4384.39,4237.99,4265.34,62594.27
2015/7/27,4175.78,4244.54,3898.08,3903.46,55435.08
2015/7/28,3743.73,3941.89,3706.1,3836.99,56134.54
2015/7/29,3865.13,3972.44,3783.79,3969.37,43286.18
2015/7/30,3953.13,4027.32,3861.21,3882.03,45661.72
2015/7/31,3829.61,3907.06,3792.39,3838.07,35003.96
2015/8/3,3786.93,3822.75,3718.88,3795.9,36277.23
2015/8/4,3794.78,3936.18,3773.11,3935.67,36173.76
2015/8/5,3924.26,3962.74,3851.75,3870.72,36545.25
2015/8/6,3798.33,3887.58,3787.12,3836.13,27349.45
2015/8/7,3868.81,3935.86,3862.06,3922.69,33965.11
2015/8/10,3966.61,4131.66,3955.84,4115.72,49582.33
2015/8/11,4116.13,4159.7,4076.74,4115.24,53757.34
2015/8/12,4066.24,4125.58,4055.76,4071.61,44143.5
2015/8/13,4054.41,4144.39,4021.06,4143.09,42888.35
2015/8/14,4166.02,4191.43,4127.63,4154.38,46687.79
2015/8/17,4136,4185.05,4093.69,4184.13,45946.13
2015/8/18,4189.9,4197.46,3922.05,3927.03,54231.54
2015/8/19,3820.72,3993.16,3727.87,3974.99,47409.23
2015/8/20,3933.49,3968.54,3838.09,3838.8,38928.7
2015/8/21,3781.81,3826.78,3656.67,3674.72,36887.43
2015/8/24,3534.03,3549.84,3343.88,3362.83,33320.95
2015/8/25,3147.47,3271.79,3088.48,3106.33,35050.14
2015/8/26,3122.68,3239.32,2986.39,3066.64,46501.81
2015/8/27,3119.76,3232.33,3044.65,3230.41,39920.46
2015/8/28,3274.06,3389.87,3250.53,3386.18,44187.46
2015/8/31,3355.98,3360.75,3257.08,3358.81,39661.29
2015/9/1,3308.21,3332.04,3199.27,3317.96,43156.92
2015/9/2,3172.13,3347.01,3163.24,3311.43,43728.49
2015/9/7,3299.98,3371.24,3212.58,3227.37,29572.7
2015/9/8,3200.05,3325.91,3154.5,3321.43,25453.34
2015/9/9,3334.03,3411.76,3316.32,3397.55,37412.38
2015/9/10,3342.41,3397.76,3330.27,3350.19,27246.07
2015/9/11,3341.35,3377.23,3313.96,3352.36,22378.51
2015/9/14,3374.32,3383.03,3194.51,3263.37,34542.27
2015/9/15,3188.83,3228.46,3125.93,3148.23,24846.33
2015/9/16,3140.73,3334.29,3125.42,3302.15,27651.46
2015/9/17,3280.87,3357.23,3232.01,3232.8,31667.52
2015/9/18,3247.73,3270.52,3216.25,3245.11,20849.6
2015/9/21,3217.96,3309.94,3206.23,3306.42,23910.33
2015/9/22,3311.39,3366.19,3302.12,3336.96,27410.16
2015/9/23,3286.71,3314.24,3252.08,3263.71,23561.33
2015/9/24,3274.84,3300.66,3257.21,3291.81,21240.91
2015/9/25,3279.37,3299.43,3208.19,3239.04,23571.08
2015/9/28,3231.92,3250.25,3186.56,3247.8,15638.94
2015/9/29,3200,3213.7,3164.25,3182.06,16279.85
2015/9/30,3197.52,3218.95,3183.75,3197.37,14630.01
2015/10/8,3305.71,3322.61,3281.56,3292.29,23347.66
2015/10/9,3295.74,3344.09,3286.43,3334.03,23427.39
2015/10/12,3344.91,3475.96,3339.46,3443.41,38482.9
2015/10/13,3416.64,3454.81,3407.33,3449.14,29625.9
2015/10/14,3435.28,3463.96,3410.4,3416.9,29431.16
2015/10/15,3409.15,3496.32,3408.45,3496.09,31529.09
2015/10/16,3517.32,3553.58,3492.74,3551.83,39413.48
2015/10/19,3562.56,3585.48,3514.44,3547.08,37708.27
2015/10/20,3537.42,3587.73,3516.73,3587.54,31801.05
2015/10/21,3590.9,3610.68,3420.07,3478.12,45706.09
2015/10/22,3448.26,3533.53,3438.4,3528.23,32262.82
2015/10/23,3537.44,3583.91,3519.2,3573.85,34597.22
2015/10/26,3611.81,3621.19,3562.98,3591.91,36430.78
2015/10/27,3570.46,3604.46,3490.25,3596.86,32686.07
2015/10/28,3578.68,3602.57,3526.56,3534.91,29266.16
2015/10/29,3548.08,3573.09,3521.53,3547.49,23476.8
2015/10/30,3540.06,3578.47,3504.73,3542.16,24188.76
2015/11/2,3494.93,3551.03,3479.05,3481.94,22933.77
2015/11/3,3487.45,3504.16,3457.9,3473.12,19224.52
2015/11/4,3482.49,3622.99,3482.49,3622.98,33778.17
