Date,Open,High,Low,Close, Volume,Turnover
20160301,3286.84,3350.90,3262.73,3341.94,13408620793.00,1400.49
20160302,3344.21,3480.32,3344.21,3476.12,19406853939.00,1955.84
20160303,3472.68,3513.35,3472.68,3486.24,19440013165.00,2049.13
20160304,3474.61,3504.11,3443.01,3491.78,23213975573.00,2319.13
20160307,3512.78,3541.80,3497.87,3520.36,15183316612.00,1593.08
20160308,3514.82,3532.09,3415.12,3532.09,16519437479.00,1707.72
20160309,3461.09,3487.91,3442.77,3485.73,13270910671.00,1394.06
20160310,3471.62,3490.37,3423.68,3423.68,9395549688.00,1059.38
20160311,3395.84,3435.00,3388.19,3425.13,8627579553.00,940.64
20160314,3451.54,3529.81,3450.68,3491.81,13715243712.00,1582.02
20160315,3486.44,3493.59,3452.06,3492.89,11754802830.00,1352.93
20160316,3493.02,3510.90,3487.24,3498.50,13539250298.00,1497.04
20160317,3507.57,3570.20,3496.14,3555.51,14634961398.00,1829.67
20160318,3571.36,3646.72,3571.36,3621.58,22591600332.00,2701.32
20160321,3654.53,3708.36,3654.53,3698.89,24972275865.00,3014.26
20160322,3675.80,3706.95,3675.80,3680.81,18103322790.00,2382.59
20160323,3672.80,3695.81,3658.35,3695.81,14550046130.00,1982.84
20160324,3669.21,3685.94,3640.52,3640.52,16012662375.00,2179.70
20160325,3635.15,3662.49,3631.45,3660.28,12076078715.00,1554.99
20160328,3674.85,3696.46,3622.90,3632.01,13054058132.00,1716.10
20160329,3631.10,3631.10,3567.21,3582.50,11753683063.00,1493.03
20160330,3611.93,3682.87,3611.93,3682.87,13761659262.00,1793.18
20160331,3697.73,3707.63,3679.05,3686.93,14529468586.00,1962.57
20160401,3680.39,3689.63,3629.55,3687.15,14238607174.00,1692.45
20160405,3678.45,3752.92,3678.45,3746.09,17359356859.00,2122.65
20160406,3730.40,3749.73,3720.71,3746.26,15379778592.00,1971.13
20160407,3755.92,3755.92,3690.09,3690.22,14654611527.00,1887.73
20160408,3665.81,3674.42,3638.08,3662.94,12441848992.00,1579.75
20160411,3689.22,3735.13,3689.22,3717.26,14862508454.00,1936.26
20160412,3715.86,3721.20,3684.17,3703.16,12160694742.00,1594.32
20160413,3725.31,3789.10,3725.31,3750.54,22254160866.00,2630.03
20160414,3769.30,3776.35,3743.17,3770.23,14107808396.00,1739.56
20160415,3775.58,3778.30,3754.80,3765.99,12454399897.00,1567.40
20160418,3743.87,3743.87,3709.51,3714.85,12045337827.00,1493.05
20160419,3732.67,3732.67,3707.61,3725.21,10013415590.00,1276.18
20160420,3734.31,3734.31,3570.42,3634.86,19124545039.00,2289.76
20160421,3615.50,3655.44,3608.50,3610.90,12746171302.00,1480.13
20160422,3589.47,3628.71,3589.47,3628.71,9622193020.00,1143.47
20160425,3618.36,3624.09,3586.00,3613.43,8421044197.00,1039.44
20160426,3610.30,3637.13,3601.12,3637.13,7727775925.00,992.94
20160427,3641.05,3649.48,3619.59,3622.65,8137473594.00,1056.14
20160428,3625.36,3628.29,3579.48,3614.53,8929466668.00,1115.52
20160429,3605.83,3626.44,3605.83,3611.11,7224699265.00,958.69
20160503,3614.16,3687.08,3605.49,3687.06,11861362773.00,1530.12
20160504,3674.87,3698.54,3672.93,3682.23,11622266967.00,1424.77
20160505,3676.72,3690.50,3669.74,3689.35,9547874226.00,1208.50
20160506,3688.64,3694.07,3582.94,3582.94,14102216211.00,1725.82
20160509,3562.82,3562.82,3484.38,3495.87,12118993699.00,1352.78
20160510,3484.54,3513.51,3484.54,3498.82,8331280240.00,936.50
20160511,3512.81,3530.63,3494.34,3507.43,9841652480.00,1137.23
20160512,3476.43,3512.86,3455.47,3512.57,9508224648.00,1070.72
20160513,3502.96,3529.90,3488.88,3496.97,7833551478.00,909.94
20160516,3485.45,3527.50,3477.46,3527.50,7719800491.00,917.58
20160517,3528.81,3540.30,3504.99,3521.05,8676152307.00,1108.39
20160518,3502.16,3502.16,3457.82,3480.27,10155836552.00,1167.18
20160519,3474.00,3507.75,3474.00,3480.84,7935999706.00,969.81
20160520,3461.91,3504.11,3461.91,3504.11,7513090306.00,943.63
20160523,3506.85,3527.58,3506.85,3522.12,8237836032.00,1055.35
20160524,3517.27,3517.27,3484.14,3492.58,7809757822.00,899.57
20160525,3512.94,3522.44,3484.76,3485.42,7490488287.00,922.79
20160526,3480.91,3493.41,3445.79,3493.41,8161115942.00,986.83
20160527,3487.72,3504.18,3481.01,3491.38,7907680098.00,914.66
20160530,3481.68,3500.36,3467.66,3491.53,7845197204.00,903.08
20160531,3493.81,3607.10,3493.81,3607.10,15899732925.00,1900.38
20160601,3611.25,3620.97,3604.41,3604.59,13603870822.00,1761.10
20160602,3600.56,3615.44,3594.94,3615.44,10815943229.00,1383.78
20160603,3621.78,3656.27,3611.46,3642.55,12682975675.00,1855.33
20160606,3648.84,3648.84,3624.17,3634.98,9957389253.00,1446.50
20160607,3637.86,3637.86,3621.25,3632.22,8766925914.00,1257.97
20160608,3626.84,3629.69,3602.02,3617.82,9770685618.00,1378.31
20160613,3581.58,3596.25,3497.91,3497.91,11722314547.00,1591.75
20160614,3488.21,3511.22,3483.42,3505.84,8063377704.00,1071.24
20160615,3472.02,3573.58,3472.02,3567.34,11292765015.00,1525.22
20160616,3555.38,3567.40,3540.38,3545.65,11300292292.00,1465.81
20160617,3548.87,3586.56,3548.87,3567.36,11695431090.00,1488.95
20160620,3571.27,3571.27,3543.39,3568.90,8788232585.00,1150.20
20160621,3584.28,3602.00,3542.15,3550.29,10755484139.00,1421.35
20160622,3544.92,3586.07,3544.43,3586.07,8530671308.00,1134.37
20160623,3582.10,3583.05,3555.85,3570.07,9557740374.00,1299.22
20160624,3563.00,3578.58,3494.76,3527.39,13406881507.00,1706.92
20160627,3511.88,3586.18,3511.88,3586.18,11089215878.00,1564.27
20160628,3572.05,3607.74,3572.05,3607.74,12343505150.00,1734.75
20160629,3617.61,3628.97,3612.99,3623.75,13143888848.00,1667.66
20160630,3627.17,3636.70,3620.91,3628.75,10415281755.00,1449.57
20160701,3632.97,3646.57,3626.18,3627.53,9774230284.00,1347.08
20160704,3608.30,3688.63,3608.30,3684.80,15635141895.00,1926.57
20160705,3681.64,3697.77,3681.00,3688.56,16345166117.00,2024.14
20160706,3676.29,3701.62,3663.13,3701.30,15039309310.00,1927.20
20160707,3689.91,3706.03,3677.77,3694.33,15064529073.00,1978.24
20160708,3683.24,3690.14,3664.62,3676.88,11685998246.00,1580.86
20160711,3687.77,3725.94,3687.77,3690.09,16652995984.00,2075.38
20160712,3689.16,3761.39,3684.82,3761.39,19753877017.00,2368.95
20160713,3764.83,3787.53,3764.83,3777.55,19739054610.00,2424.18
20160714,3772.03,3774.68,3759.70,3774.68,14030426552.00,1878.24
20160715,3775.50,3779.65,3758.50,3770.94,13119119972.00,1774.77
20160718,3764.79,3777.97,3753.10,3758.15,13313783250.00,1740.86
20160719,3756.47,3759.01,3723.41,3749.35,11519408530.00,1549.40
20160720,3746.79,3753.99,3735.18,3738.21,9824111601.00,1371.49
20160721,3738.46,3773.80,3738.46,3754.75,11418748432.00,1563.92
20160722,3753.42,3753.42,3722.65,3725.75,11437266607.00,1561.03
20160725,3720.34,3746.87,3718.46,3732.73,10033429299.00,1414.32
20160726,3730.13,3778.11,3730.13,3778.11,10746488942.00,1450.74
20160727,3780.12,3788.01,3659.53,3699.21,20523521356.00,2592.11
20160728,3686.72,3722.40,3682.69,3707.60,14392650421.00,1850.88
20160729,3704.17,3710.74,3685.38,3685.65,11188751646.00,1413.21
20160801,3675.57,3675.57,3622.15,3646.55,10932500528.00,1335.77
20160802,3641.81,3665.46,3637.10,3665.46,7862162421.00,969.82
20160803,3655.86,3675.11,3655.86,3672.38,9389302347.00,1111.34
20160804,3669.58,3684.11,3654.81,3684.11,9055285371.00,1152.32
20160805,3684.26,3701.30,3675.29,3680.27,8998956753.00,1178.72
20160808,3674.55,3719.51,3661.08,3719.51,10572832189.00,1333.96
20160809,3716.67,3748.87,3715.61,3748.87,11276437063.00,1409.92
20160810,3746.03,3755.56,3734.01,3734.01,10965448098.00,1367.07
20160811,3727.96,3749.06,3708.91,3708.91,10840591547.00,1324.63
20160812,3707.68,3764.93,3707.68,3764.93,11453562373.00,1344.14
20160815,3772.51,3877.16,3772.51,3861.78,20939574019.00,2513.79
20160816,3873.14,3879.38,3852.83,3854.03,19417836187.00,2319.40
20160817,3852.13,3866.36,3837.23,3858.05,14840391990.00,1851.29
20160818,3856.28,3870.50,3839.13,3846.31,15150995042.00,1890.38
20160819,3841.32,3856.71,3827.60,3850.38,13427176868.00,1587.68
20160822,3850.16,3850.87,3816.12,3816.12,12437902949.00,1514.59
20160823,3811.61,3837.41,3808.82,3821.63,10949534469.00,1289.45
20160824,3823.07,3830.70,3811.15,3816.17,9858072374.00,1195.91
20160825,3797.44,3797.44,3758.26,3788.56,11197111617.00,1363.47
20160826,3793.56,3817.97,3789.92,3794.20,10171553969.00,1275.52
20160829,3795.13,3805.16,3788.90,3796.30,9780538827.00,1227.62
20160830,3798.69,3810.89,3793.80,3800.26,9114145441.00,1157.67
20160831,3798.20,3811.04,3787.00,3809.96,8726269352.00,1137.72
20160901,3809.84,3815.56,3785.67,3785.67,9829905191.00,1222.32
20160902,3782.42,3801.31,3776.70,3791.82,9773117956.00,1223.14
20160905,3800.50,3818.43,3797.25,3802.36,8818357167.00,1082.06
20160906,3805.57,3837.63,3786.71,3837.63,12061368044.00,1565.12
20160907,3839.30,3853.83,3836.37,3838.40,13019169338.00,1591.47
20160908,3835.71,3843.32,3829.32,3841.87,9314750068.00,1191.44
20160909,3842.08,3847.69,3816.51,3816.51,10081115013.00,1285.48
20160912,3761.45,3764.96,3723.81,3743.67,14035247386.00,1662.12
20160913,3750.53,3753.94,3728.54,3745.07,8183276489.00,1049.09
20160914,3727.39,3737.72,3712.27,3720.09,7982463173.00,996.58
20160919,3725.30,3751.68,3725.30,3751.68,7047721454.00,894.39
20160920,3753.16,3753.16,3739.18,3744.42,6412517573.00,810.85
20160921,3744.61,3756.90,3742.24,3752.38,6923987095.00,891.35
20160922,3770.02,3789.77,3766.62,3779.54,8936140587.00,1139.35
20160923,3781.92,3781.92,3766.51,3766.71,7506675068.00,973.58
20160926,3759.32,3759.32,3699.42,3699.42,9039458671.00,1098.51
20160927,3692.96,3721.50,3688.83,3721.50,7121278919.00,881.75
20160928,3725.74,3725.74,3710.71,3712.19,5703304760.00,725.49
20160929,3716.33,3735.82,3716.33,3724.76,6297072702.00,776.83
20160930,3720.45,3742.26,3720.45,3736.26,5513738412.00,707.43
20161010,3753.63,3796.48,3753.63,3796.48,9587267622.00,1205.64
20161011,3799.92,3814.23,3798.93,3814.23,10697405618.00,1213.53
20161012,3804.59,3809.61,3797.88,3808.54,8867724939.00,1047.45
20161013,3806.75,3814.06,3798.49,3809.35,9794034444.00,1101.35
20161014,3804.31,3809.39,3786.26,3809.08,9650486010.00,1071.76
20161017,3810.52,3813.51,3769.32,3776.52,10224956985.00,1168.50
20161018,3771.03,3824.30,3771.03,3824.30,11374912263.00,1250.29
20161019,3827.81,3836.31,3813.05,3817.95,11878517875.00,1257.58
20161020,3819.00,3825.06,3812.06,3820.58,9563798034.00,1093.12
20161021,3818.18,3836.09,3804.68,3824.58,12439625049.00,1322.78
20161024,3829.31,3873.23,3828.48,3864.08,15654783100.00,1601.73
20161025,3866.08,3869.86,3857.20,3868.64,12975552516.00,1414.49
20161026,3866.75,3866.75,3847.13,3851.74,12030980048.00,1381.70
20161027,3847.56,3847.56,3827.34,3839.09,9655967687.00,1135.97
20161028,3837.47,3853.41,3821.68,3823.34,10233045089.00,1185.01
20161031,3816.19,3819.26,3802.81,3816.12,8698487037.00,1045.94
20161101,3820.37,3844.12,3815.77,3844.12,8711243548.00,1047.28
20161102,3834.99,3836.07,3811.55,3811.75,10592314877.00,1232.80
20161103,3804.16,3851.47,3804.16,3840.27,13130037915.00,1469.49
20161104,3836.80,3850.68,3822.07,3826.86,11564493689.00,1295.11
20161107,3825.79,3835.63,3814.04,3828.17,11507226611.00,1161.93
20161108,3839.57,3858.41,3835.28,3847.00,12026310645.00,1255.31
20161109,3847.05,3849.01,3800.54,3826.30,15909631608.00,1696.60
20161110,3851.31,3875.10,3851.31,3868.23,15672814825.00,1580.10
20161111,3864.56,3888.52,3858.87,3888.52,20518276745.00,2000.15
20161114,3882.23,3918.00,3882.23,3903.61,22859040073.00,2245.15
20161115,3905.11,3910.54,3896.83,3910.54,16513174424.00,1713.06
20161116,3913.50,3917.52,3906.57,3911.18,15640632502.00,1635.26
20161117,3905.14,3916.16,3891.30,3915.79,14126734283.00,1453.95
20161118,3918.23,3921.32,3897.09,3898.12,13382647733.00,1393.35
20161121,3894.29,3940.85,3894.29,3918.70,16191886995.00,1693.34
20161122,3920.64,3947.14,3920.64,3947.14,18385527378.00,1900.66
20161123,3952.98,3965.03,3943.33,3947.67,17194825770.00,1902.57
20161124,3942.80,3973.05,3942.80,3953.74,15787763493.00,1828.48
20161125,3954.50,3985.15,3919.32,3985.15,16342186413.00,1819.65
20161128,4001.94,4019.66,3999.25,4005.39,22359292332.00,2418.17
20161129,3996.47,4047.28,3994.86,4031.33,25128844830.00,2727.33
20161130,4023.40,4030.58,3996.07,4006.84,19021935778.00,2117.04
20161201,4014.32,4038.82,4014.32,4028.57,18110050380.00,2092.75
20161202,4022.96,4022.96,3982.48,3984.82,20153890087.00,2165.69
20161205,3929.12,3957.92,3928.95,3935.15,17889015628.00,1944.79
20161206,3934.15,3945.55,3928.53,3928.56,12244266892.00,1388.31
20161207,3928.39,3950.88,3918.26,3950.88,12217427444.00,1312.74
20161208,3957.09,3958.34,3942.84,3943.21,13097754624.00,1410.06
20161209,3936.80,3972.69,3936.80,3959.09,15759688456.00,1675.35
20161212,3954.48,3954.94,3846.02,3848.87,21163342255.00,2285.40
20161213,3833.03,3859.06,3808.58,3848.08,13823947133.00,1447.84
20161214,3841.32,3855.91,3819.23,3819.23,14242244835.00,1488.77
20161215,3803.36,3819.58,3778.01,3789.14,13130264706.00,1413.62
20161216,3783.37,3808.83,3783.14,3800.06,10634502023.00,1175.27
20161219,3796.63,3799.54,3779.11,3783.29,9524380091.00,1011.52
20161220,3783.07,3783.07,3744.71,3762.64,10302273797.00,1029.99
20161221,3768.73,3797.84,3768.73,3796.47,12331255420.00,1213.39
20161222,3793.65,3798.28,3781.94,3794.59,10619804118.00,1076.23
20161223,3792.82,3792.82,3760.89,3764.91,11044374713.00,1154.84
20161226,3749.63,3779.99,3719.45,3779.99,10492876138.00,1120.31
20161227,3777.12,3787.32,3773.76,3773.76,9089633059.00,982.33
20161228,3773.84,3776.37,3753.00,3757.96,8285102338.00,890.56
20161229,3752.88,3767.21,3744.93,3753.87,8188328984.00,903.17
20161230,3759.32,3768.48,3752.18,3764.99,8498737381.00,933.98
20170103,3769.64,3799.11,3769.64,3799.11,9987779962.00,1045.53
20170104,3798.35,3833.75,3798.35,3833.75,11380283013.00,1274.06
20170105,3833.38,3839.11,3830.19,3835.85,11014218795.00,1197.71
20170106,3835.24,3836.33,3815.11,3815.60,11126094575.00,1196.99
20170109,3812.91,3837.49,3812.66,3837.49,10840154384.00,1191.54
20170110,3835.01,3843.77,3827.66,3829.23,11044023629.00,1140.26
20170111,3826.20,3839.20,3803.52,3803.52,11654559163.00,1129.22
20170112,3801.15,3809.32,3780.44,3780.44,10203789209.00,976.16
20170113,3780.63,3793.75,3768.49,3771.82,10193357427.00,1037.53
20170116,3765.69,3765.69,3695.78,3750.79,17798233683.00,1738.37
20170117,3735.59,3767.17,3724.93,3767.17,8954407930.00,967.16
20170118,3762.28,3788.47,3762.28,3776.22,8770595113.00,942.25
20170119,3767.14,3780.75,3758.68,3763.36,8081707828.00,788.58
20170120,3762.17,3798.23,3762.17,3796.81,7807888014.00,862.65
20170123,3802.46,3824.44,3802.46,3811.05,9310713005.00,951.19
20170124,3809.22,3814.35,3801.76,3808.93,8317421400.00,833.15
20170125,3804.89,3822.23,3800.98,3822.23,7379657467.00,765.71
20170126,3824.74,3844.10,3824.74,3839.38,8061223052.00,816.45
20170203,3842.68,3842.68,3813.54,3816.10,6896090269.00,710.03
20170206,3819.30,3838.08,3811.87,3831.86,8648824742.00,936.17
20170207,3830.00,3834.38,3812.62,3823.44,8284039872.00,907.00
20170208,3819.45,3840.79,3803.96,3840.79,9176015207.00,990.72
20170209,3840.00,3863.33,3840.00,3857.26,11761816081.00,1230.60
20170210,3858.15,3880.17,3858.15,3872.01,15526724710.00,1508.03
20170213,3875.51,3896.48,3875.51,3895.22,14443431821.00,1482.37
20170214,3896.50,3898.11,3883.23,3895.16,12026775071.00,1219.26
20170215,3893.97,3903.89,3869.20,3874.53,15598892223.00,1506.08
20170216,3874.99,3896.44,3872.99,3896.44,13110288909.00,1239.16
20170217,3897.29,3903.35,3868.28,3870.44,13141951291.00,1340.10
20170220,3871.48,3924.93,3871.48,3924.93,15256328870.00,1561.50
20170221,3929.45,3941.84,3929.45,3941.84,13598223027.00,1448.82
20170222,3942.67,3952.88,3935.48,3952.88,13424303505.00,1440.88
20170223,3951.15,3954.87,3927.80,3940.82,13495523937.00,1436.11
20170224,3936.31,3943.48,3924.63,3943.48,12953507786.00,1378.11
20170227,3941.11,3944.45,3911.69,3914.41,12732271836.00,1385.80
20170228,3913.23,3928.34,3908.33,3922.06,9826017220.00,1086.65
20170301,3920.73,3941.73,3919.83,3930.00,12907469533.00,1403.02
20170302,3935.07,3936.75,3904.13,3904.13,11308335191.00,1257.94
20170303,3893.12,3902.19,3881.64,3902.19,10470497959.00,1205.35
20170306,3902.50,3926.95,3902.50,3926.95,10766265896.00,1306.63
20170307,3927.20,3935.93,3919.21,3935.93,10378626750.00,1267.53
20170308,3933.61,3936.71,3920.22,3928.29,10067065032.00,1182.50
20170309,3921.35,3921.35,3891.95,3903.82,10674658916.00,1201.10
20170310,3900.04,3911.31,3900.04,3904.98,8702920645.00,1087.64
20170313,3903.13,3938.98,3894.09,3938.98,11127167370.00,1366.29
20170314,3937.96,3943.58,3927.84,3936.17,9602020460.00,1230.34
20170315,3931.10,3944.28,3929.15,3944.28,9848225099.00,1220.03
20170316,3953.70,3969.53,3953.70,3964.11,11921744189.00,1447.99
20170317,3967.25,3969.06,3927.18,3927.18,12307194368.00,1505.89
20170320,3932.41,3938.39,3913.91,3937.33,10374495818.00,1253.36
20170321,3937.10,3958.58,3933.32,3958.58,10389083461.00,1368.12
20170322,3940.66,3956.70,3927.58,3944.58,12345598567.00,1504.52
20170323,3946.90,3964.98,3930.99,3955.03,11400141438.00,1453.54
20170324,3957.59,3989.77,3957.59,3984.83,14874986748.00,1714.79
20170327,3984.75,3996.41,3966.95,3969.20,13102341172.00,1546.18
20170328,3969.42,3971.77,3951.36,3959.53,10327499997.00,1238.72
20170329,3963.07,3975.20,3942.24,3954.81,13343757283.00,1454.17
20170330,3950.05,3950.05,3903.63,3912.66,15144161944.00,1567.68
20170331,3911.46,3936.37,3911.46,3936.37,11785064960.00,1304.35
20170405,3958.92,3994.48,3958.92,3994.48,16980777719.00,1953.03
20170406,4001.33,4010.80,3989.47,4009.08,15164464435.00,1745.02
20170407,4008.97,4025.25,4001.78,4015.32,16539093709.00,1858.09
20170410,4016.01,4018.29,3999.23,4000.33,16799640588.00,1946.45
20170411,3998.11,4018.99,3970.39,4017.31,20606917293.00,2431.92
20170412,4011.38,4016.62,3996.63,4000.14,19828412330.00,2116.68
20170413,3990.73,4014.80,3990.73,4011.42,14498899042.00,1560.52
20170414,4013.61,4013.61,3968.00,3976.36,15576456474.00,1623.01
20170417,3965.64,3970.22,3939.04,3964.68,15907570664.00,1732.81
20170418,3960.30,3980.24,3946.72,3946.72,13693237639.00,1581.30
20170419,3934.50,3934.50,3896.86,3923.09,15127393252.00,1657.40
20170420,3922.61,3946.90,3922.61,3940.37,13864327645.00,1648.71
20170421,3939.74,3953.37,3926.84,3937.44,12245570615.00,1379.69
20170424,3927.91,3927.91,3871.05,3883.80,13433669020.00,1464.57
20170425,3881.42,3909.62,3881.42,3900.34,11487540100.00,1329.81
20170426,3900.08,3927.08,3900.08,3907.40,13179180990.00,1579.44
20170427,3896.82,3917.08,3856.54,3915.44,15200357480.00,1733.54
20170428,3907.50,3911.30,3891.67,3911.30,11950797035.00,1399.31
20170502,3900.20,3909.37,3892.84,3903.83,11196146172.00,1301.50
20170503,3898.98,3909.32,3884.54,3890.52,11379806909.00,1294.28
20170504,3882.54,3902.41,3866.04,3880.94,12266654362.00,1396.78
20170505,3869.52,3873.70,3850.85,3852.28,12102135894.00,1373.93
20170508,3839.67,3843.20,3808.07,3816.96,13666096661.00,1470.93
20170509,3798.97,3818.28,3785.44,3816.22,9377557107.00,1090.38
20170510,3814.40,3831.30,3785.98,3785.98,11052827943.00,1290.04
20170511,3769.79,3804.58,3749.92,3804.34,13178762192.00,1400.63
20170512,3798.28,3829.68,3798.28,3828.32,10422345483.00,1148.64
20170515,3837.05,3852.97,3837.05,3843.87,9207665964.00,1082.61
20170516,3834.93,3888.34,3817.85,3888.34,12667030825.00,1436.16
20170517,3881.57,3893.18,3869.92,3871.15,12037742077.00,1400.40
20170518,3845.26,3871.63,3845.26,3854.44,9712325867.00,1134.17
20170519,3852.62,3864.23,3846.92,3860.45,8528805677.00,1027.66
20170522,3857.56,3881.29,3845.27,3862.45,10486798411.00,1204.19
20170523,3856.06,3877.28,3843.74,3858.01,12747242503.00,1457.48
20170524,3842.31,3862.66,3821.69,3862.66,9534106050.00,1122.83
20170525,3851.94,3917.21,3851.94,3916.61,13313088971.00,1454.83
20170526,3910.58,3926.40,3904.22,3911.52,10688699165.00,1237.04
20170531,3928.85,3939.52,3905.55,3917.48,10910236371.00,1267.69
20170601,3909.30,3916.99,3902.46,3906.09,11065176048.00,1268.09
20170602,3898.62,3909.33,3876.57,3904.14,9313652526.00,1069.14
20170605,3900.27,3904.21,3891.25,3896.34,9106815472.00,1035.11
20170606,3891.65,3921.10,3891.65,3921.10,7686015924.00,948.37
20170607,3922.10,3974.83,3922.10,3973.89,11873392524.00,1466.29
20170608,3970.99,4002.83,3970.99,4002.32,10529596820.00,1341.62
20170609,4003.20,4029.06,4003.20,4021.41,11315900506.00,1391.79
20170612,4013.95,4045.12,4010.95,4015.73,10454830537.00,1343.10
20170613,4010.77,4034.91,4006.03,4033.68,9575218363.00,1178.19
20170614,4022.31,4022.31,3984.39,3988.85,10424325356.00,1298.38
20170615,3984.42,3995.78,3966.53,3988.14,10412241996.00,1317.47
20170616,3981.51,3992.16,3974.95,3978.21,9242744334.00,1125.44
20170619,3980.03,4012.80,3980.03,4012.80,9164786500.00,1134.92
20170620,4019.98,4019.98,4003.65,4008.33,10265377353.00,1255.73
20170621,4025.48,4049.46,4006.23,4049.46,10251972548.00,1330.74
20170622,4045.81,4085.39,4038.12,4038.12,14505593572.00,1796.61
20170623,4031.83,4072.39,4019.81,4072.39,11798638132.00,1486.15
20170626,4077.09,4126.35,4077.09,4124.93,14698653823.00,1862.00
20170627,4122.86,4134.47,4106.61,4132.54,11588480404.00,1459.16
20170628,4121.66,4126.60,4099.65,4101.86,11438126728.00,1425.35
20170629,4106.19,4129.74,4106.19,4129.74,10602747158.00,1375.36
20170630,4115.08,4133.85,4107.48,4132.45,9983775650.00,1246.48
20170703,4133.64,4133.64,4100.91,4123.31,11573734122.00,1456.40
20170704,4118.91,4118.91,4086.17,4093.77,11952103872.00,1538.07
20170705,4084.64,4135.54,4084.40,4135.54,11741134501.00,1549.01
20170706,4129.66,4144.87,4105.35,4138.08,13838342434.00,1759.09
20170707,4123.59,4130.76,4109.48,4129.68,13108375243.00,1537.96
20170710,4122.54,4136.06,4115.24,4119.86,14849562377.00,1713.36
20170711,4111.41,4154.58,4111.41,4124.68,13710054359.00,1666.05
20170712,4127.00,4139.14,4096.85,4114.71,14324804861.00,1683.00
20170713,4112.86,4138.52,4112.86,4135.24,14653407769.00,1696.10
20170714,4129.24,4142.53,4114.23,4142.53,12742639428.00,1478.77
20170717,4136.48,4136.48,4054.82,4073.06,20649142127.00,2241.74
20170718,4056.72,4086.09,4042.79,4086.09,14901120683.00,1659.95
20170719,4079.64,4144.45,4079.64,4143.56,20666709185.00,2142.46
20170720,4139.27,4165.78,4139.27,4164.13,16497014897.00,1890.29
20170721,4155.42,4170.07,4149.75,4153.50,14360664619.00,1676.85
20170724,4149.66,4180.09,4149.56,4173.72,16610280104.00,1878.06
20170725,4172.65,4181.35,4147.75,4154.54,15009578817.00,1640.74
20170726,4158.84,4171.96,4121.60,4138.22,16743624431.00,1851.05
20170727,4132.97,4156.38,4114.14,4153.05,17940565679.00,2031.19
20170728,4144.95,4169.53,4144.95,4168.01,14452844994.00,1700.48
20170731,4168.62,4193.96,4163.97,4190.46,19162166293.00,2025.26
20170801,4191.68,4217.40,4191.68,4217.40,17838658300.00,1976.72
20170802,4215.74,4229.58,4203.02,4203.06,20103685822.00,2181.72
20170803,4197.31,4208.97,4174.23,4177.96,17820199242.00,1966.10
20170804,4175.27,4187.77,4154.90,4154.90,20465843843.00,2213.44
20170807,4151.79,4189.46,4144.69,4188.43,17272196374.00,1804.39
20170808,4186.29,4203.02,4184.74,4195.94,19399506488.00,2026.36
20170809,4191.70,4206.01,4178.02,4202.90,17545683091.00,1908.94
20170810,4195.31,4215.12,4157.58,4180.11,17264706087.00,1958.29
20170811,4148.65,4165.80,4106.37,4107.37,19826131134.00,2125.84
20170814,4111.95,4170.44,4111.95,4167.96,15310355321.00,1895.03
20170815,4169.46,4191.42,4168.70,4182.16,14140321698.00,1732.92
20170816,4177.84,4185.14,4161.43,4181.33,14755892124.00,1847.31
20170817,4188.77,4205.70,4184.24,4204.90,15750611774.00,1990.11
20170818,4187.34,4214.37,4185.03,4207.18,13286473576.00,1681.76
20170821,4215.57,4229.60,4215.18,4229.60,13610147976.00,1670.78
20170822,4233.77,4241.87,4223.65,4236.88,13941227746.00,1841.34
20170823,4230.62,4243.27,4220.72,4230.55,13056490827.00,1577.09
20170824,4231.54,4235.44,4202.21,4208.74,11611539376.00,1432.52
20170825,4210.11,4267.27,4210.11,4267.27,14777539625.00,1731.54
20170828,4274.01,4329.02,4274.01,4307.90,18719356498.00,2425.94
20170829,4304.84,4314.53,4291.95,4300.68,14744233312.00,1827.13
20170830,4300.52,4315.98,4300.52,4306.55,16472036145.00,1896.33
20170831,4308.83,4311.48,4273.42,4296.60,15951358967.00,1879.35
20170901,4301.18,4321.43,4300.90,4313.06,19836028787.00,2283.11
20170904,4313.44,4336.66,4302.02,4336.66,20071913749.00,2380.74
20170905,4335.99,4355.05,4331.28,4350.01,16056552516.00,1947.17
20170906,4338.58,4356.20,4333.44,4350.71,17409975125.00,2164.06
20170907,4351.43,4354.38,4325.34,4325.34,16351110489.00,2141.22
20170908,4324.75,4341.89,4313.63,4324.99,14094026949.00,1853.94
20170911,4327.79,4349.76,4319.73,4334.81,16552474779.00,2129.10
20170912,4342.34,4359.47,4333.01,4343.29,20111561396.00,2667.93
20170913,4340.60,4355.00,4331.38,4354.73,13965424698.00,1834.71
20170914,4355.21,4362.07,4330.19,4337.69,15369306119.00,1939.60
20170915,4332.87,4341.79,4317.97,4329.25,15557359483.00,1947.55
20170918,4328.97,4357.46,4328.97,4344.69,14242306995.00,1793.21
20170919,4351.07,4356.58,4323.37,4330.19,13315059687.00,1732.91
20170920,4327.93,4354.55,4326.70,4348.47,13910031093.00,1748.33
20170921,4349.26,4360.93,4336.39,4336.39,14298034349.00,1822.73
20170922,4323.55,4332.24,4311.98,4332.24,12952918425.00,1637.70
20170925,4326.85,4335.25,4310.84,4312.78,12565614484.00,1637.28
20170926,4304.89,4319.09,4304.89,4319.09,10627884811.00,1320.47
